,Retailer,Retailer ID,Invoice Date,Region,State,City,Gender Type,Product Category,Price per Unit,Units Sold,Total Sales,Sales Method
220,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,175,78750.0,In-store
221,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Street Footwear,40,200,80000.0,In-store
222,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,150,60000.0,In-store
223,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Apparel,50,175,87500.0,In-store
224,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Apparel,55,300,165000.0,In-store
225,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Street Footwear,50,550,275000.0,In-store
226,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,300,135000.0,In-store
227,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Street Footwear,40,225,90000.0,In-store
228,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,200,80000.0,In-store
229,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Apparel,50,200,100000.0,In-store
230,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Apparel,55,350,192500.0,In-store
231,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Street Footwear,50,575,287500.0,In-store
232,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,325,146250.0,In-store
233,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Street Footwear,40,250,100000.0,In-store
234,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,200,80000.0,In-store
235,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Apparel,50,225,112500.0,In-store
236,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Apparel,55,400,220000.0,In-store
237,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Street Footwear,50,550,275000.0,In-store
238,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,325,146250.0,In-store
239,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Street Footwear,40,250,100000.0,In-store
240,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,150,60000.0,In-store
241,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Apparel,50,125,62500.0,In-store
242,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Apparel,55,300,165000.0,In-store
243,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Street Footwear,50,425,212500.0,In-store
244,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,45,225,101250.0,In-store
245,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Street Footwear,40,125,50000.0,In-store
246,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,40,100,40000.0,In-store
247,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Apparel,50,100,50000.0,In-store
248,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Apparel,55,200,110000.0,In-store
249,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Street Footwear,55,375,206250.0,In-store
250,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Athletic Footwear,50,200,100000.0,In-store
251,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women,Street Footwear,50,100,50000.0,In-store
252,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,50,75,37500.0,In-store
253,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Apparel,60,75,45000.0,In-store
254,Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,29,13,377.0,Online
255,Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Men,Apparel,41,35,1435.0,Online
256,Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Women,Apparel,33,65,2145.0,Online
257,Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Street Footwear,34,111,3774.0,Online
258,Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,34,44,1496.0,Online
259,Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Street Footwear,23,51,1173.0,Online
260,Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,29,8,232.0,Online
261,Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Apparel,44,20,880.0,Online
262,Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Apparel,32,51,1632.0,Online
263,Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Street Footwear,32,111,3552.0,Online
264,Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Athletic Footwear,32,33,1056.0,Online
265,Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Street Footwear,24,36,864.0,Online
266,Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Athletic Footwear,29,13,377.0,Online
267,Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Apparel,44,15,660.0,Online
268,Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Apparel,33,50,1650.0,Online
269,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Street Footwear,49,122,5978.0,Online
270,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,43,49,2107.0,Online
271,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Street Footwear,39,60,2340.0,Online
272,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,39,44,1716.0,Online
273,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Apparel,49,46,2254.0,Online
274,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Apparel,52,81,4212.0,Online
275,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Street Footwear,47,138,6486.0,Online
276,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Athletic Footwear,41,90,3690.0,Online
277,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Street Footwear,39,65,2535.0,Online
278,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,39,60,2340.0,Online
279,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Apparel,48,58,2784.0,Online
280,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Apparel,51,88,4488.0,Online
281,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Street Footwear,46,167,7682.0,Online
282,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,41,81,3321.0,Online
283,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Street Footwear,37,65,2405.0,Online
284,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,37,58,2146.0,Online
285,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Apparel,47,63,2961.0,Online
286,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Apparel,50,116,5800.0,Online
287,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Street Footwear,46,143,6578.0,Online
288,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Athletic Footwear,42,91,3822.0,Online
289,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Street Footwear,38,75,2850.0,Online
290,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Athletic Footwear,37,39,1443.0,Online
291,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Apparel,45,31,1395.0,Online
292,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Apparel,52,87,4524.0,Online
293,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Street Footwear,45,111,4995.0,Online
294,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,43,56,2408.0,Online
295,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Street Footwear,36,38,1368.0,Online
296,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,39,27,1053.0,Online
297,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Apparel,47,27,1269.0,Online
298,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Apparel,52,58,3016.0,Online
299,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Street Footwear,53,94,4982.0,Online
300,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Athletic Footwear,46,56,2576.0,Online
301,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women,Street Footwear,45,29,1305.0,Online
302,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,47,23,1081.0,Online
303,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Apparel,55,19,1045.0,Online
304,Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,20,16,320.0,Outlet
305,Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Men,Apparel,34,40,1360.0,Outlet
306,Foot Locker,1185732,2021-02-08,Northeast,Rhode Island,Providence,Women,Apparel,27,77,2079.0,Outlet
307,Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Street Footwear,26,156,4056.0,Outlet
308,Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,27,45,1215.0,Outlet
309,Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Street Footwear,17,56,952.0,Outlet
310,Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,20,8,160.0,Outlet
311,Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Men,Apparel,33,25,825.0,Outlet
312,Foot Locker,1185732,2021-03-06,Northeast,Rhode Island,Providence,Women,Apparel,25,58,1450.0,Outlet
313,Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Street Footwear,28,132,3696.0,Outlet
314,Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Athletic Footwear,23,40,920.0,Outlet
315,Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Street Footwear,16,44,704.0,Outlet
316,Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Athletic Footwear,21,17,357.0,Outlet
317,Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Men,Apparel,33,15,495.0,Outlet
318,Foot Locker,1185732,2021-04-07,Northeast,Rhode Island,Providence,Women,Apparel,26,60,1560.0,Outlet
319,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Street Footwear,39,150,5850.0,Outlet
320,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,32,58,1856.0,Outlet
321,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Street Footwear,32,60,1920.0,Outlet
322,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,27,51,1377.0,Outlet
323,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Men,Apparel,40,54,2160.0,Outlet
324,Foot Locker,1185732,2021-05-06,Northeast,Rhode Island,Providence,Women,Apparel,36,93,3348.0,Outlet
325,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Street Footwear,36,176,6336.0,Outlet
326,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Athletic Footwear,35,105,3675.0,Outlet
327,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Street Footwear,32,74,2368.0,Outlet
328,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,26,70,1820.0,Outlet
329,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men,Apparel,39,66,2574.0,Outlet
330,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women,Apparel,43,119,5117.0,Outlet
331,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Street Footwear,38,173,6574.0,Outlet
332,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,32,114,3648.0,Outlet
333,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Street Footwear,27,78,2106.0,Outlet
334,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,31,60,1860.0,Outlet
335,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men,Apparel,33,68,2244.0,Outlet
336,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Women,Apparel,38,136,5168.0,Outlet
337,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Street Footwear,38,182,6916.0,Outlet
338,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Athletic Footwear,31,111,3441.0,Outlet
339,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Street Footwear,30,85,2550.0,Outlet
340,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Athletic Footwear,29,47,1363.0,Outlet
341,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Men,Apparel,37,40,1480.0,Outlet
342,Foot Locker,1185732,2021-08-07,Northeast,Rhode Island,Providence,Women,Apparel,38,96,3648.0,Outlet
343,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Street Footwear,39,128,4992.0,Outlet
344,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Athletic Footwear,30,79,2370.0,Outlet
345,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Street Footwear,29,39,1131.0,Outlet
346,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Athletic Footwear,30,32,960.0,Outlet
347,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Men,Apparel,34,33,1122.0,Outlet
348,Foot Locker,1185732,2021-09-06,Northeast,Rhode Island,Providence,Women,Apparel,41,64,2624.0,Outlet
349,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Street Footwear,37,113,4181.0,Outlet
350,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Athletic Footwear,38,68,2584.0,Outlet
351,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women,Street Footwear,40,30,1200.0,Outlet
352,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women,Athletic Footwear,39,23,897.0,Outlet
353,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men,Apparel,40,23,920.0,Outlet
354,Foot Locker,1185732,2020-01-01,Northeast,New York,New York,Men,Street Footwear,47,336,15792.0,Online
355,Foot Locker,1185732,2020-01-02,Northeast,New York,New York,Men,Athletic Footwear,47,260,12220.0,Online
356,Foot Locker,1185732,2020-01-03,Northeast,New York,New York,Women,Street Footwear,36,250,9000.0,Online
357,Foot Locker,1185732,2020-01-04,Northeast,New York,New York,Women,Athletic Footwear,41,247,10127.0,Online
358,Foot Locker,1185732,2020-01-05,Northeast,New York,New York,Men,Apparel,55,234,12870.0,Online
359,Foot Locker,1185732,2020-01-06,Northeast,New York,New York,Women,Apparel,46,260,11960.0,Online
360,Foot Locker,1185732,2020-01-07,Northeast,New York,New York,Men,Street Footwear,46,313,14398.0,Online
361,Foot Locker,1185732,2020-01-08,Northeast,New York,New York,Men,Athletic Footwear,46,261,12006.0,Online
362,Foot Locker,1185732,2020-01-21,Northeast,New York,New York,Women,Street Footwear,36,276,9936.0,Online
363,Foot Locker,1185732,2020-01-22,Northeast,New York,New York,Women,Athletic Footwear,44,206,9064.0,Online
364,Foot Locker,1185732,2020-01-23,Northeast,New York,New York,Men,Apparel,58,243,14094.0,Online
365,Foot Locker,1185732,2020-01-24,Northeast,New York,New York,Women,Apparel,48,290,13920.0,Online
366,Foot Locker,1185732,2020-01-25,Northeast,New York,New York,Men,Street Footwear,46,354,16284.0,Online
367,Foot Locker,1185732,2020-01-26,Northeast,New York,New York,Men,Athletic Footwear,48,259,12432.0,Online
368,Foot Locker,1185732,2020-01-27,Northeast,New York,New York,Women,Street Footwear,39,247,9633.0,Online
369,Foot Locker,1185732,2020-01-28,Northeast,New York,New York,Women,Athletic Footwear,43,216,9288.0,Online
370,Foot Locker,1185732,2020-01-29,Northeast,New York,New York,Men,Apparel,59,230,13570.0,Online
371,Foot Locker,1185732,2020-01-30,Northeast,New York,New York,Women,Apparel,45,238,10710.0,Online
372,Foot Locker,1185732,2020-01-31,Northeast,New York,New York,Men,Street Footwear,45,300,13500.0,Online
373,Foot Locker,1185732,2020-02-01,Northeast,New York,New York,Men,Athletic Footwear,47,234,10998.0,Online
374,Foot Locker,1185732,2020-02-02,Northeast,New York,New York,Women,Street Footwear,39,252,9828.0,Online
375,Foot Locker,1185732,2020-02-03,Northeast,New York,New York,Women,Athletic Footwear,41,239,9799.0,Online
376,Foot Locker,1185732,2020-02-04,Northeast,New York,New York,Men,Apparel,56,215,12040.0,Online
377,Foot Locker,1185732,2020-02-05,Northeast,New York,New York,Women,Apparel,49,238,11662.0,Online
378,Foot Locker,1185732,2020-02-06,Northeast,New York,New York,Men,Street Footwear,54,317,17118.0,Online
379,Foot Locker,1185732,2020-02-07,Northeast,New York,New York,Men,Athletic Footwear,50,259,12950.0,Online
380,Foot Locker,1185732,2020-02-08,Northeast,New York,New York,Women,Street Footwear,46,261,12006.0,Online
381,Foot Locker,1185732,2020-02-09,Northeast,New York,New York,Women,Athletic Footwear,46,230,10580.0,Online
382,Foot Locker,1185732,2020-02-10,Northeast,New York,New York,Men,Apparel,59,245,14455.0,Online
383,Foot Locker,1185732,2020-03-03,Northeast,New York,New York,Women,Apparel,59,290,17110.0,Online
384,Foot Locker,1185732,2020-03-04,Northeast,New York,New York,Men,Street Footwear,55,313,17215.0,Online
385,Foot Locker,1185732,2020-03-05,Northeast,New York,New York,Men,Athletic Footwear,54,270,14580.0,Online
386,Foot Locker,1185732,2020-03-06,Northeast,New York,New York,Women,Street Footwear,46,278,12788.0,Online
387,Foot Locker,1185732,2020-03-07,Northeast,New York,New York,Women,Athletic Footwear,47,261,12267.0,Online
388,Foot Locker,1185732,2020-03-08,Northeast,New York,New York,Men,Apparel,55,252,13860.0,Online
389,Foot Locker,1185732,2020-03-09,Northeast,New York,New York,Women,Apparel,64,305,19520.0,Online
390,Foot Locker,1185732,2020-03-10,Northeast,New York,New York,Men,Street Footwear,59,319,18821.0,Online
391,Foot Locker,1185732,2020-03-11,Northeast,New York,New York,Men,Athletic Footwear,53,267,14151.0,Online
392,Foot Locker,1185732,2020-03-12,Northeast,New York,New York,Women,Street Footwear,46,247,11362.0,Online
393,Foot Locker,1185732,2020-03-13,Northeast,New York,New York,Women,Athletic Footwear,46,243,11178.0,Online
394,Foot Locker,1185732,2020-03-14,Northeast,New York,New York,Men,Apparel,58,231,13398.0,Online
395,Foot Locker,1185732,2020-03-15,Northeast,New York,New York,Women,Apparel,61,286,17446.0,Online
396,Foot Locker,1185732,2020-03-16,Northeast,New York,New York,Men,Street Footwear,58,325,18850.0,Online
397,Foot Locker,1185732,2020-03-17,Northeast,New York,New York,Men,Athletic Footwear,53,308,16324.0,Online
398,Foot Locker,1185732,2020-03-18,Northeast,New York,New York,Women,Street Footwear,45,257,11565.0,Online
399,Foot Locker,1185732,2020-03-31,Northeast,New York,New York,Women,Athletic Footwear,47,241,11327.0,Online
400,Foot Locker,1185732,2020-01-28,Northeast,New York,New York,Women,Athletic Footwear,45,800,360000.0,Outlet
401,Foot Locker,1185732,2020-02-02,Northeast,New York,New York,Women,Street Footwear,40,900,360000.0,Outlet
402,Foot Locker,1185732,2020-01-01,Northeast,New York,New York,Men,Street Footwear,34,384,13056.0,Outlet
403,Foot Locker,1185732,2020-01-02,Northeast,New York,New York,Men,Athletic Footwear,36,320,11520.0,Outlet
404,Foot Locker,1185732,2020-01-03,Northeast,New York,New York,Women,Street Footwear,32,350,11200.0,Outlet
405,Foot Locker,1185732,2020-01-04,Northeast,New York,New York,Women,Athletic Footwear,36,281,10116.0,Outlet
406,Foot Locker,1185732,2020-01-05,Northeast,New York,New York,Men,Apparel,43,306,13158.0,Outlet
407,Foot Locker,1185732,2020-01-06,Northeast,New York,New York,Women,Apparel,38,330,12540.0,Outlet
408,Foot Locker,1185732,2020-01-07,Northeast,New York,New York,Men,Street Footwear,33,388,12804.0,Outlet
409,Foot Locker,1185732,2020-01-08,Northeast,New York,New York,Men,Athletic Footwear,39,315,12285.0,Outlet
410,Foot Locker,1185732,2020-01-21,Northeast,New York,New York,Women,Street Footwear,32,323,10336.0,Outlet
411,Foot Locker,1185732,2020-01-22,Northeast,New York,New York,Women,Athletic Footwear,32,248,7936.0,Outlet
